iter	Logloss
5723	0.03753795057
5724	0.03752593934
5725	0.03750963026
5726	0.03749821366
5727	0.03747935199
5728	0.03746367864
5729	0.03745673151
5730	0.03744862411
5731	0.03744078986
5732	0.03742470558
5733	0.03741552009
5734	0.03740639987
5735	0.03739716362
5736	0.03738443205
5737	0.03736906569
5738	0.03735901483
5739	0.03735703753
5740	0.03734720181
5741	0.03733431312
5742	0.03732878732
5743	0.03731797987
5744	0.03731316716
5745	0.03730231619
5746	0.03729560595
5747	0.03728215163
5748	0.03726945873
5749	0.03725952148
5750	0.03724942953
5751	0.03723670038
5752	0.03722818446
5753	0.03722204227
5754	0.03720691281
5755	0.03720383083
5756	0.03719777808
5757	0.03719054813
5758	0.03718591188
5759	0.03715977191
5760	0.03715365631
5761	0.03714259505
5762	0.03712028398
5763	0.0371006367
5764	0.03708510839
5765	0.03708048422
5766	0.03707236957
5767	0.03706939395
5768	0.03706292543
5769	0.03704608215
5770	0.03704093102
5771	0.03702869982
5772	0.03702478632
5773	0.03702374932
5774	0.03701592715
5775	0.03700250425
5776	0.03699875996
5777	0.03698799118
5778	0.03698392298
5779	0.03696733834
5780	0.03695836315
5781	0.03695289536
5782	0.0369447372
5783	0.03693271388
5784	0.03691709613
5785	0.03691221573
5786	0.03690332998
5787	0.03689443214
5788	0.0368829672
5789	0.03688164981
5790	0.03687116143
5791	0.03686322082
5792	0.03685378636
5793	0.03684752814
5794	0.03684199509
5795	0.03682886709
5796	0.03682198281
5797	0.03681187635
5798	0.0367975059
5799	0.03679300501
5800	0.03678963538
5801	0.03678114848
5802	0.03677818253
5803	0.03677500387
5804	0.03677350035
5805	0.03676871422
5806	0.03676455175
5807	0.03676060924
5808	0.03675205223
5809	0.03674424457
5810	0.03674094988
5811	0.03673248472
5812	0.03672865582
5813	0.03672405099
5814	0.03671040813
5815	0.03669101466
5816	0.03667993889
5817	0.03666855614
5818	0.03665255163
5819	0.0366432332
5820	0.03663575186
5821	0.03663035901
5822	0.03661942586
5823	0.03660940642
5824	0.03660025478
5825	0.03658892037
5826	0.03658225364
5827	0.03657886709
5828	0.0365655433
5829	0.03656207698
5830	0.03655921498
5831	0.03654804011
5832	0.03653799892
5833	0.03652949267
5834	0.03652211769
5835	0.03651060441
5836	0.03649518004
5837	0.03648437983
5838	0.0364775028
5839	0.03646988127
5840	0.03645708443
5841	0.03643788434
5842	0.03642874478
5843	0.03641760616
5844	0.0364110192
5845	0.03639236299
5846	0.03638295028
5847	0.03636534073
5848	0.03636143207
5849	0.03635531888
5850	0.03634454769
5851	0.03633422852
5852	0.03632681486
5853	0.03630021562
5854	0.03629042582
5855	0.03627704401
5856	0.03626391602
5857	0.03625185402
5858	0.03624304804
5859	0.03624105623
5860	0.03622205436
5861	0.03620973613
5862	0.03620609336
5863	0.03619803914
5864	0.03619072217
5865	0.0361894918
5866	0.03618005975
5867	0.03617270895
5868	0.03617046092
5869	0.03615767859
5870	0.03614461344
5871	0.03613755753
5872	0.03612830436
5873	0.03612348681
5874	0.03611695786
5875	0.03610980768
5876	0.03609998405
5877	0.03609276619
5878	0.0360860777
5879	0.0360789807
5880	0.03605849706
5881	0.03604955088
5882	0.03603835667
5883	0.03602640586
5884	0.03602104444
5885	0.03601040377
5886	0.03599629196
5887	0.03599010384
5888	0.03596795956
5889	0.03595519657
5890	0.03594258103
5891	0.03593383064
5892	0.03592996548
5893	0.03592349455
5894	0.03590372157
5895	0.03589193514
5896	0.03589044129
5897	0.0358812558
5898	0.03586861367
5899	0.03586413212
5900	0.03585467348
5901	0.03583986067
5902	0.03581856242
5903	0.03581023263
5904	0.0357996524
5905	0.03579584768
5906	0.03578522393
5907	0.03577483708
5908	0.03575440662
5909	0.0357460164
5910	0.03573890006
5911	0.03573501557
5912	0.03572449577
5913	0.03571348285
5914	0.03569923567
5915	0.03568201046
5916	0.03566181931
5917	0.0356507097
5918	0.03564666567
5919	0.03563442721
5920	0.03562730362
5921	0.03561558004
5922	0.03560538173
5923	0.03559765867
5924	0.0355934551
5925	0.03558689472
5926	0.0355634258
5927	0.03555689685
5928	0.03554859124
5929	0.03552219988
5930	0.03550773273
5931	0.03549438477
5932	0.03548225267
5933	0.0354775729
5934	0.03546794023
5935	0.03545965395
5936	0.03545030409
5937	0.03544271397
5938	0.03543433342
5939	0.0354259287
5940	0.03542033764
5941	0.03541850538
5942	0.03540550066
5943	0.0353961653
5944	0.03539138643
5945	0.03538798538
5946	0.03538357876
5947	0.03537339737
5948	0.03536783774
5949	0.03536218624
5950	0.03535327874
5951	0.03534946918
5952	0.03534102094
5953	0.03532543945
5954	0.0353240568
5955	0.03530835203
5956	0.03530194394
5957	0.03529354889
5958	0.0352815159
5959	0.03526860787
5960	0.03525847482
5961	0.03525652653
5962	0.03524486821
5963	0.03522859539
5964	0.03521612972
5965	0.0352056631
5966	0.03519431418
5967	0.03517841603
5968	0.03517102655
5969	0.03515617023
5970	0.03514535069
5971	0.03514064192
5972	0.03513108901
5973	0.03511856291
5974	0.03511088094
5975	0.03510132803
5976	0.03507866646
5977	0.03506632165
5978	0.03505628771
5979	0.03505141215
5980	0.03503709487
5981	0.0350335367
5982	0.0350199446
5983	0.03501133441
5984	0.03500549921
5985	0.03499271446
5986	0.03498891215
5987	0.03498265393
5988	0.03496746645
5989	0.03496267549
5990	0.03495759688
5991	0.03493892859
5992	0.03493599165
5993	0.03493073175
5994	0.03492614384
5995	0.03490725315
5996	0.03489578338
5997	0.03489221312
5998	0.03488415648
5999	0.03487221535
